Date,Channel,Campaign Name,Conversions,Spend,Revenue,CTR,CPA,ROAS,AOV,Region,Device Type,Open Rate,Bounce Rate,Creative Format,Creative Size,Season/Event,Video Length,ROI,Year,Month
2023-06-15,Paid Search,Paid Search - 2 - 2023,520.893831,4699.300541,3896.611018,0.598668893,28.10980581,0.86056536,99.30057234,Latin America,Mobile,,0.478479202,Image,728x90,Summer Sale,,-0.170810425,2023,June
2023-06-15,Paid Social,Paid Social - 1 - 2023,359.7325865,6889.406812,13527.65489,1.72962557,32.50279998,2.114250358,125.2195016,Latin America,Tablet,,,Video,,Summer Sale,30s,0.963544215,2023,June
2023-06-15,Paid Video,Paid Video - 4 - 2023,448.804405,8479.077975,5991.565267,0.862695829,21.85611019,0.676342006,35.97748489,Europe,Tablet,,,Text,320x50,Summer Sale,,-0.293370661,2023,June
2023-06-15,Affiliate Marketing,Affiliate Marketing - 3 - 2023,332.3160153,7446.143875,4848.205548,0.669937833,45.36150111,0.44149274,83.78331927,Latin America,Tablet,,,Image,320x50,Summer Sale,,-0.348897143,2023,June
2023-06-15,Email Marketing,Email Marketing - 1 - 2023,414.9458376,4513.662025,5186.644128,0.686522108,29.82967396,1.073484722,69.80620826,Europe,Mobile,0.186631157,,Video,,Summer Sale,30s,0.149098913,2023,June
2023-06-15,Display Ads,Display Ads - 2 - 2023,1334.55364,,,,32.15320545,1.751178158,,North America,Tablet,,,Video,,Summer Sale,30s,,2023,June
2023-06-15,Organic Search,Organic Search - 2 - 2023,21.57214688,,,,50.90595694,0.996328554,,North America,Mobile,,,Text,300x250,Summer Sale,,,2023,June
2023-06-15,Content Marketing,Content Marketing - 3 - 2023,1262.738233,,,,33.23416293,2.00408649,,North America,Desktop,,,Image,300x250,Summer Sale,,,2023,June
2023-06-16,Paid Search,Paid Search - 3 - 2023,648.9238923,5347.956526,8675.374173,1.18002762,29.74126689,1.733342925,46.76322939,Latin America,Desktop,,0.480229904,Video,,Summer Sale,30s,0.622184872,2023,June
2023-06-16,Paid Social,Paid Social - 2 - 2023,569.1238757,4444.721915,3601.382038,0.590264114,26.70152469,1.042970218,61.83493342,Asia-Pacific,Mobile,,,Image,300x250,Summer Sale,,-0.189739627,2023,June
2023-06-16,Paid Video,Paid Video - 1 - 2023,461.0512082,9237.192289,18088.70221,2.267810817,51.08319683,1.986062937,69.37374059,North America,Mobile,,,Video,,Summer Sale,30s,0.958246796,2023,June
2023-06-16,Affiliate Marketing,Affiliate Marketing - 2 - 2023,381.453443,3685.048507,2241.697125,0.335861534,25.32586393,0.256180161,67.16964845,Latin America,Tablet,,,Text,728x90,Summer Sale,,-0.391677716,2023,June
2023-06-16,Email Marketing,Email Marketing - 3 - 2023,1171.232979,1715.849197,3232.753639,0.445540147,38.21088802,2.093072956,77.88594555,Latin America,Desktop,0.32712337,,Image,300x250,Summer Sale,,0.884054639,2023,June
2023-06-16,Display Ads,Display Ads - 4 - 2023,436.8112928,,,,40.1434147,0.818494236,,Asia-Pacific,Mobile,,,Video,,Summer Sale,30s,,2023,June
2023-06-16,Organic Search,Organic Search - 1 - 2023,1603.332127,,,,47.46657154,1.125072246,,Asia-Pacific,Tablet,,,Image,728x90,Summer Sale,,,2023,June
2023-06-16,Content Marketing,Content Marketing - 2 - 2023,1676.006007,,,,45.48299062,1.158539832,,Asia-Pacific,Desktop,,,Image,300x250,Summer Sale,,,2023,June
2023-06-17,Paid Search,Paid Search - 2 - 2023,282.0064273,7322.596643,5297.8924,0.759629897,52.20754407,0.978268611,73.10944193,Latin America,Tablet,,0.406115692,Text,300x250,Summer Sale,,-0.276500856,2023,June
2023-06-17,Paid Social,Paid Social - 4 - 2023,739.2041839,8936.649557,9696.623078,1.274880795,21.45514887,1.205746241,165.4300002,North America,Mobile,,,Video,,Summer Sale,30s,0.085040094,2023,June
2023-06-17,Paid Video,Paid Video - 2 - 2023,448.5924502,9059.337431,7123.944149,0.966530794,32.09892225,0.934406634,74.09223613,Europe,Tablet,,,Text,300x250,Summer Sale,,-0.213635191,2023,June
2023-06-17,Affiliate Marketing,Affiliate Marketing - 3 - 2023,479.2206654,7487.263101,5767.128224,0.767363509,31.28719119,0.755937385,69.49750611,Latin America,Desktop,,,Text,728x90,Summer Sale,,-0.229741476,2023,June
2023-06-17,Email Marketing,Email Marketing - 2 - 2023,1280.617199,4450.943547,3773.630523,0.498304327,25.93775302,0.72816805,87.49690787,North America,Desktop,0.35571302,,Video,,Summer Sale,30s,-0.152172908,2023,June
2023-06-17,Display Ads,Display Ads - 4 - 2023,731.9802861,,,,31.39483944,1.288877057,,Europe,Desktop,,,Text,300x250,Summer Sale,,,2023,June
2023-06-17,Organic Search,Organic Search - 3 - 2023,1449.867152,,,,32.50861706,1.676085717,,Latin America,Desktop,,,Video,,Summer Sale,30s,,2023,June
2023-06-17,Content Marketing,Content Marketing - 3 - 2023,1640.353049,,,,40.91941827,1.495745916,,Latin America,Mobile,,,Image,300x250,Summer Sale,,,2023,June
2023-06-18,Paid Search,Paid Search - 3 - 2023,302.9697137,2732.954987,5010.169752,0.690752834,46.29468674,1.972628709,111.3792253,Europe,Mobile,,0.338037497,Image,300x250,Summer Sale,,0.83324269,2023,June
2023-06-18,Paid Social,Paid Social - 3 - 2023,1566.995696,5229.146694,7755.518171,1.018380023,35.47190589,1.549431344,87.18912541,Europe,Mobile,,,Text,728x90,Summer Sale,,0.483132646,2023,June
2023-06-18,Paid Video,Paid Video - 2 - 2023,328.4567235,6853.740696,10600.97707,1.383878263,48.80419858,1.129856368,70.7709151,Asia-Pacific,Tablet,,,Video,,Summer Sale,30s,0.546743237,2023,June
2023-06-18,Affiliate Marketing,Affiliate Marketing - 3 - 2023,249.9989824,2738.480685,3512.925064,0.465421877,33.38324011,1.521888983,100.1342719,Latin America,Desktop,,,Image,320x50,Summer Sale,,0.282800745,2023,June
2023-06-18,Email Marketing,Email Marketing - 3 - 2023,321.262055,7052.46079,7944.547277,1.072717,31.55086873,1.156772169,83.6356183,Asia-Pacific,Desktop,0.459673131,,Image,320x50,Summer Sale,,0.126492938,2023,June
2023-06-18,Display Ads,Display Ads - 1 - 2023,1735.929125,,,,41.32508673,1.56089233,,North America,Mobile,,,Text,728x90,Summer Sale,,,2023,June
2023-06-18,Organic Search,Organic Search - 3 - 2023,357.1179006,,,,21.04358827,0.483869678,,North America,Desktop,,,Image,300x250,Summer Sale,,,2023,June
2023-06-18,Content Marketing,Content Marketing - 2 - 2023,409.7885498,,,,23.2334621,1.577811462,,North America,Tablet,,,Text,300x250,Summer Sale,,,2023,June
2023-06-19,Paid Search,Paid Search - 4 - 2023,310.3069813,3028.131923,4639.470429,0.608421114,36.68772892,1.740820372,79.66423634,Latin America,Tablet,,0.192556474,Text,300x250,Summer Sale,,0.532122955,2023,June
2023-06-19,Paid Social,Paid Social - 2 - 2023,963.1948194,4951.874656,3973.538454,0.558514372,57.92106609,0.810836727,78.4292755,Europe,Tablet,,,Text,300x250,Summer Sale,,-0.197568854,2023,June
2023-06-19,Paid Video,Paid Video - 3 - 2023,1082.701051,5837.070926,9036.585734,1.152291362,48.63905375,1.74399956,51.67716197,Asia-Pacific,Desktop,,,Text,300x250,Summer Sale,,0.548137045,2023,June
2023-06-19,Affiliate Marketing,Affiliate Marketing - 2 - 2023,228.0609097,6280.431265,3228.932901,0.470798859,23.42957918,0.411617602,106.9074,North America,Tablet,,,Image,320x50,Summer Sale,,-0.485874017,2023,June
2023-06-19,Email Marketing,Email Marketing - 2 - 2023,425.930267,7224.261835,5786.768827,0.780959403,53.71671919,1.052415561,105.3402174,North America,Tablet,0.135469668,,Text,300x250,Summer Sale,,-0.1989813,2023,June
2023-06-19,Display Ads,Display Ads - 2 - 2023,1347.351856,,,,49.24742363,0.757876233,,North America,Desktop,,,Text,300x250,Summer Sale,,,2023,June
2023-06-19,Organic Search,Organic Search - 1 - 2023,545.8505874,,,,44.44865623,1.717832712,,Europe,Desktop,,,Text,300x250,Summer Sale,,,2023,June
2023-06-19,Content Marketing,Content Marketing - 4 - 2023,1269.754861,,,,52.88052059,1.599685081,,Asia-Pacific,Desktop,,,Image,320x50,Summer Sale,,,2023,June
2023-06-20,Paid Search,Paid Search - 4 - 2023,339.6036339,4190.048825,7836.745791,1.000760332,36.10887816,1.856839456,83.19375921,Latin America,Desktop,,0.257343702,Video,,Summer Sale,30s,0.870323263,2023,June
2023-06-20,Paid Social,Paid Social - 4 - 2023,341.7510174,2293.155035,708.4283179,0.185335746,28.71966512,0.56953019,89.51059797,North America,Desktop,,,Text,320x50,Summer Sale,,-0.691068285,2023,June
2023-06-20,Paid Video,Paid Video - 3 - 2023,292.8281925,5613.749779,7375.381866,0.968175978,40.75069668,1.29002256,45.14156135,Latin America,Desktop,,,Text,728x90,Summer Sale,,0.313806663,2023,June
2023-06-20,Affiliate Marketing,Affiliate Marketing - 4 - 2023,454.0949937,6433.859632,10311.08602,1.328040685,42.33953265,1.724112762,58.27539438,North America,Desktop,,,Image,300x250,Summer Sale,,0.602628377,2023,June
2023-06-20,Email Marketing,Email Marketing - 1 - 2023,413.9912189,3536.949465,2359.215819,0.393468834,41.55598075,0.961347478,110.4402467,North America,Mobile,0.127391463,,Image,300x250,Summer Sale,,-0.33298006,2023,June
2023-06-20,Display Ads,Display Ads - 3 - 2023,134.2127115,,,,42.4818668,1.274300302,,Latin America,Desktop,,,Text,728x90,Summer Sale,,,2023,June
2023-06-20,Organic Search,Organic Search - 4 - 2023,1204.591791,,,,58.18426939,0.458103692,,Asia-Pacific,Tablet,,,Text,320x50,Summer Sale,,,2023,June
2023-06-20,Content Marketing,Content Marketing - 1 - 2023,1361.154309,,,,55.85834379,0.647147068,,Asia-Pacific,Desktop,,,Video,,Summer Sale,30s,,2023,June
2023-06-21,Paid Search,Paid Search - 2 - 2023,247.205936,6744.961939,8639.067386,1.108912322,54.97511773,0.973307287,57.73624409,Latin America,Tablet,,0.365618247,Text,728x90,Summer Sale,,0.280817811,2023,June
2023-06-21,Paid Social,Paid Social - 1 - 2023,323.6995367,3307.208793,5077.500896,0.722730138,51.94529371,1.470307965,66.44982091,Latin America,Mobile,,,Video,,Summer Sale,30s,0.535282836,2023,June
2023-06-21,Paid Video,Paid Video - 2 - 2023,815.8999468,6729.918308,4990.072628,0.666420007,57.5515986,0.814822323,53.1765321,Latin America,Desktop,,,Image,320x50,Summer Sale,,-0.258524041,2023,June
2023-06-21,Affiliate Marketing,Affiliate Marketing - 3 - 2023,519.1089118,13376.62595,10275.715,1.315637593,23.89498179,0.774408069,105.5797527,Europe,Mobile,,,Image,300x250,Summer Sale,,-0.231815628,2023,June
2023-06-21,Email Marketing,Email Marketing - 3 - 2023,217.6374214,5622.854812,4090.568765,0.568540153,30.46666293,0.721210088,25.2008678,Europe,Mobile,0.476566529,,Image,320x50,Summer Sale,,-0.272510335,2023,June
2023-06-21,Display Ads,Display Ads - 3 - 2023,1452.405198,,,,39.80426254,1.038284448,,Europe,Desktop,,,Video,,Summer Sale,30s,,2023,June
2023-06-21,Organic Search,Organic Search - 2 - 2023,934.0304164,,,,53.86572807,0.862319797,,Asia-Pacific,Desktop,,,Image,728x90,Summer Sale,,,2023,June
2023-06-21,Content Marketing,Content Marketing - 2 - 2023,1087.947537,,,,40.10721539,1.147600938,,Asia-Pacific,Desktop,,,Image,728x90,Summer Sale,,,2023,June
2023-06-22,Paid Search,Paid Search - 2 - 2023,920.85503,5596.504675,7970.130782,1.069773511,49.86210744,1.665362045,108.2662524,North America,Mobile,,0.487867015,Text,320x50,Summer Sale,,0.42412653,2023,June
2023-06-22,Paid Social,Paid Social - 2 - 2023,287.1210224,3652.242818,4263.69938,0.562546705,25.52146038,1.137328964,102.5635793,Europe,Mobile,,,Image,728x90,Summer Sale,,0.167419472,2023,June
2023-06-22,Paid Video,Paid Video - 2 - 2023,692.9048412,7698.120331,12513.97451,1.632767032,30.22612789,1.993595115,67.89217742,Europe,Mobile,,,Text,300x250,Summer Sale,,0.625588322,2023,June
2023-06-22,Affiliate Marketing,Affiliate Marketing - 1 - 2023,554.1852675,12107.61684,18878.9926,2.393637407,49.2472951,1.507252358,49.49955325,North America,Desktop,,,Image,320x50,Summer Sale,,0.559265779,2023,June
2023-06-22,Email Marketing,Email Marketing - 4 - 2023,243.6056794,7947.678615,5355.152606,0.699536111,26.72131263,1.009462084,46.40459886,North America,Mobile,0.457804149,,Video,,Summer Sale,30s,-0.32619915,2023,June
2023-06-22,Display Ads,Display Ads - 1 - 2023,1125.971682,,,,34.14796746,0.417304806,,Latin America,Tablet,,,Text,728x90,Summer Sale,,,2023,June
2023-06-22,Organic Search,Organic Search - 1 - 2023,785.7054046,,,,30.68609522,1.89970993,,Latin America,Mobile,,,Video,,Summer Sale,30s,,2023,June
2023-06-22,Content Marketing,Content Marketing - 2 - 2023,1421.408786,,,,34.21652312,0.516941453,,Latin America,Mobile,,,Image,300x250,Summer Sale,,,2023,June
2023-06-23,Paid Search,Paid Search - 4 - 2023,347.3437619,11528.83225,7937.471484,1.068275912,48.15385942,0.90163935,37.90105831,Latin America,Tablet,,0.219292088,Image,728x90,Summer Sale,,-0.311511234,2023,June
2023-06-23,Paid Social,Paid Social - 2 - 2023,269.4134871,3984.12485,1644.973384,0.223385896,34.63817795,0.456682696,55.22886962,Latin America,Desktop,,,Text,320x50,Summer Sale,,-0.587118013,2023,June
2023-06-23,Paid Video,Paid Video - 2 - 2023,406.1098084,8292.56231,11773.05135,1.532323354,42.49266071,1.489043938,35.66168169,Latin America,Mobile,,,Image,320x50,Summer Sale,,0.419712136,2023,June
2023-06-23,Affiliate Marketing,Affiliate Marketing - 4 - 2023,491.9040793,2883.865439,4180.736879,0.586702215,23.95610444,1.269469125,108.7568959,North America,Tablet,,,Video,,Summer Sale,30s,0.449699013,2023,June
2023-06-23,Email Marketing,Email Marketing - 1 - 2023,1111.456318,2537.796523,4966.662759,0.668672015,51.75028794,2.130311527,59.94375973,Europe,Mobile,0.337589593,,Text,320x50,Summer Sale,,0.957076824,2023,June
2023-06-23,Display Ads,Display Ads - 3 - 2023,1303.082051,,,,34.76307009,1.725478393,,Europe,Mobile,,,Image,320x50,Summer Sale,,,2023,June
2023-06-23,Organic Search,Organic Search - 1 - 2023,0.0,,,,45.96295669,1.385611141,,Latin America,Mobile,,,Image,300x250,Summer Sale,,,2023,June
2023-06-23,Content Marketing,Content Marketing - 2 - 2023,318.0544085,,,,48.59684597,0.898019224,,Asia-Pacific,Tablet,,,Video,,Summer Sale,30s,,2023,June
2023-06-24,Paid Search,Paid Search - 4 - 2023,329.5327484,1817.260224,1866.2279,0.294811042,28.59986659,0.729977584,79.41625366,Latin America,Tablet,,0.209560437,Video,,Summer Sale,30s,0.02694588,2023,June
2023-06-24,Paid Social,Paid Social - 1 - 2023,461.8166893,5841.200428,4370.989773,0.659553425,55.2728054,0.880858713,125.6251028,North America,Desktop,,,Text,300x250,Summer Sale,,-0.251696663,2023,June
2023-06-24,Paid Video,Paid Video - 4 - 2023,611.9026476,5869.616771,4027.763063,0.60082089,44.70154016,0.612462502,64.81817583,Latin America,Tablet,,,Text,728x90,Summer Sale,,-0.313794542,2023,June
2023-06-24,Affiliate Marketing,Affiliate Marketing - 3 - 2023,327.5575041,7167.825997,5307.970254,0.705945344,37.11284862,0.697267592,56.83633626,Latin America,Mobile,,,Text,320x50,Summer Sale,,-0.259472781,2023,June
2023-06-24,Email Marketing,Email Marketing - 2 - 2023,1354.634456,5821.058947,3568.683736,0.509547841,27.08727112,0.619613551,97.1947861,North America,Desktop,0.102455801,,Text,300x250,Summer Sale,,-0.386935647,2023,June
2023-06-24,Display Ads,Display Ads - 4 - 2023,25.85742812,,,,57.52075621,0.650750741,,Latin America,Mobile,,,Video,,Summer Sale,30s,,2023,June
2023-06-24,Organic Search,Organic Search - 3 - 2023,1426.076856,,,,50.05311491,0.947683959,,Europe,Mobile,,,Video,,Summer Sale,30s,,2023,June
2023-06-24,Content Marketing,Content Marketing - 2 - 2023,1027.235894,,,,28.49469001,2.144755,,Latin America,Desktop,,,Text,320x50,Summer Sale,,,2023,June
2023-06-25,Paid Search,Paid Search - 3 - 2023,280.7580917,6561.443303,8968.188719,1.170932094,33.48482488,1.528211797,48.31242447,Latin America,Mobile,,0.399532523,Video,,Summer Sale,30s,0.366801221,2023,June
2023-06-25,Paid Social,Paid Social - 4 - 2023,334.2028645,7454.518438,14738.15615,1.896618004,52.30347184,2.018480504,96.51870418,Latin America,Tablet,,,Video,,Summer Sale,30s,0.977076893,2023,June
2023-06-25,Paid Video,Paid Video - 2 - 2023,348.3207696,4440.792353,5067.553606,0.704939972,47.6775691,1.236663349,39.78861075,Asia-Pacific,Mobile,,,Image,300x250,Summer Sale,,0.141137257,2023,June
2023-06-25,Affiliate Marketing,Affiliate Marketing - 2 - 2023,305.7086756,5551.731594,6263.792411,0.85341072,50.82275574,1.016916975,73.04002867,Europe,Mobile,,,Image,728x90,Summer Sale,,0.128259229,2023,June
2023-06-25,Email Marketing,Email Marketing - 3 - 2023,982.7653988,1952.782178,1698.382449,0.314982537,37.88231629,0.934795296,63.51533197,Latin America,Mobile,0.197255969,,Image,320x50,Summer Sale,,-0.130275528,2023,June
2023-06-25,Display Ads,Display Ads - 2 - 2023,1015.151078,,,,48.84860953,0.837660267,,Latin America,Mobile,,,Video,,Summer Sale,30s,,2023,June
2023-06-25,Organic Search,Organic Search - 2 - 2023,81.28540692,,,,35.53853889,0.693880689,,Latin America,Mobile,,,Video,,Summer Sale,30s,,2023,June
2023-06-25,Content Marketing,Content Marketing - 3 - 2023,327.3800907,,,,28.49688948,1.878127064,,North America,Desktop,,,Video,,Summer Sale,30s,,2023,June
2023-06-26,Paid Search,Paid Search - 2 - 2023,251.743739,2387.779714,5238.150444,0.65840899,45.11253134,1.788113026,36.6985008,Latin America,Mobile,,0.428701876,Text,728x90,Summer Sale,,1.193732702,2023,June
2023-06-26,Paid Social,Paid Social - 4 - 2023,636.6326707,9142.911017,5066.822296,0.762084485,59.00122596,0.234349623,77.65379929,Asia-Pacific,Tablet,,,Text,320x50,Summer Sale,,-0.445819577,2023,June
2023-06-26,Paid Video,Paid Video - 3 - 2023,164.9832091,3876.513306,3016.892027,0.411025575,32.31462122,0.85637744,79.73074545,Europe,Tablet,,,Video,,Summer Sale,30s,-0.221751149,2023,June
2023-06-26,Affiliate Marketing,Affiliate Marketing - 3 - 2023,310.6366795,3380.570682,3491.807351,0.45650774,38.14670175,1.17420159,97.00953566,North America,Desktop,,,Image,320x50,Summer Sale,,0.032904701,2023,June
2023-06-26,Email Marketing,Email Marketing - 1 - 2023,685.9621832,3858.066881,3233.783951,0.523873527,47.12918179,0.923819955,106.707397,North America,Desktop,0.368332842,,Image,320x50,Summer Sale,,-0.161812366,2023,June
2023-06-26,Display Ads,Display Ads - 3 - 2023,795.3275617,,,,41.54891849,0.97586284,,Latin America,Mobile,,,Text,728x90,Summer Sale,,,2023,June
2023-06-26,Organic Search,Organic Search - 1 - 2023,1301.902805,,,,53.92846253,0.579600063,,North America,Desktop,,,Image,300x250,Summer Sale,,,2023,June
2023-06-26,Content Marketing,Content Marketing - 1 - 2023,1722.349049,,,,50.61078768,1.18581531,,North America,Tablet,,,Video,,Summer Sale,30s,,2023,June
2023-06-27,Paid Search,Paid Search - 3 - 2023,394.9319028,4945.993713,3990.371627,0.591897957,22.42096303,1.044213868,44.00445149,Europe,Mobile,,0.472053634,Video,,Summer Sale,30s,-0.193211343,2023,June
2023-06-27,Paid Social,Paid Social - 2 - 2023,293.1469816,1935.693594,2140.59296,0.386240129,60.03491081,0.990825229,108.278687,Latin America,Tablet,,,Image,300x250,Summer Sale,,0.105853202,2023,June
2023-06-27,Paid Video,Paid Video - 3 - 2023,296.9260109,3822.577988,1833.044246,0.289819203,49.99764793,0.769754607,66.49534064,Asia-Pacific,Mobile,,,Text,728x90,Summer Sale,,-0.520469104,2023,June
2023-06-27,Affiliate Marketing,Affiliate Marketing - 4 - 2023,533.4929989,6070.113056,6838.029886,0.925647563,54.85338868,0.981182795,84.51628754,Asia-Pacific,Desktop,,,Video,,Summer Sale,30s,0.12650783,2023,June
2023-06-27,Email Marketing,Email Marketing - 2 - 2023,529.2771649,1835.921978,3908.091937,0.529513364,46.05480855,1.949054875,45.35427493,Latin America,Desktop,0.206776213,,Image,300x250,Summer Sale,,1.128680839,2023,June
2023-06-27,Display Ads,Display Ads - 2 - 2023,972.0440541,,,,54.29971419,0.982031307,,Europe,Mobile,,,Text,728x90,Summer Sale,,,2023,June
2023-06-27,Organic Search,Organic Search - 3 - 2023,163.7434478,,,,24.39146678,2.010866303,,Europe,Desktop,,,Image,300x250,Summer Sale,,,2023,June
2023-06-27,Content Marketing,Content Marketing - 3 - 2023,1405.398192,,,,33.76052698,1.798019096,,North America,Desktop,,,Image,320x50,Summer Sale,,,2023,June
2023-06-28,Paid Search,Paid Search - 4 - 2023,455.7841504,4325.453831,8143.684498,1.097513096,55.13320511,2.20746003,108.7557262,Latin America,Tablet,,0.180977139,Image,300x250,Summer Sale,,0.882735273,2023,June
2023-06-28,Paid Social,Paid Social - 1 - 2023,1478.046916,5859.055822,9881.665531,1.251309002,28.10101061,1.4695347,54.55523621,Asia-Pacific,Desktop,,,Video,,Summer Sale,30s,0.68656279,2023,June
2023-06-28,Paid Video,Paid Video - 1 - 2023,183.1608834,8482.208398,12619.14961,1.62163779,23.00338756,1.510182265,32.94092685,Asia-Pacific,Mobile,,,Image,728x90,Summer Sale,,0.487719827,2023,June
2023-06-28,Affiliate Marketing,Affiliate Marketing - 4 - 2023,349.4760113,7367.634977,12675.66673,1.606703627,51.29460932,1.813580353,90.28462332,Europe,Tablet,,,Text,300x250,Summer Sale,,0.720452597,2023,June
2023-06-28,Email Marketing,Email Marketing - 1 - 2023,251.8102916,3737.672207,2010.818959,0.339352335,53.21625853,0.712681933,50.66033905,Latin America,Desktop,0.324251359,,Image,300x250,Summer Sale,,-0.462013026,2023,June
2023-06-28,Display Ads,Display Ads - 4 - 2023,822.4263838,,,,26.69747012,1.064108396,,North America,Mobile,,,Text,320x50,Summer Sale,,,2023,June
2023-06-28,Organic Search,Organic Search - 1 - 2023,1468.148594,,,,54.0757187,2.253395772,,North America,Desktop,,,Video,,Summer Sale,30s,,2023,June
2023-06-28,Content Marketing,Content Marketing - 2 - 2023,1506.271405,,,,47.41648646,1.656474458,,Latin America,Tablet,,,Text,320x50,Summer Sale,,,2023,June
2023-06-29,Paid Search,Paid Search - 2 - 2023,700.7186154,4900.2505,9447.019226,1.266034466,41.03536177,1.769182265,149.9402158,North America,Desktop,,0.189043615,Text,728x90,Summer Sale,,0.92786455,2023,June
2023-06-29,Paid Social,Paid Social - 2 - 2023,309.4130894,3140.93232,4741.76611,0.682974336,53.03046362,1.666887536,75.11793804,Europe,Mobile,,,Video,,Summer Sale,30s,0.509668349,2023,June
2023-06-29,Paid Video,Paid Video - 2 - 2023,568.124819,10387.00292,18945.86765,2.392406623,36.6536508,1.762217108,64.31278981,North America,Mobile,,,Image,320x50,Summer Sale,,0.823997528,2023,June
2023-06-29,Affiliate Marketing,Affiliate Marketing - 3 - 2023,286.1795889,6202.153142,9888.845863,1.278217805,27.63675556,2.005112071,84.79868788,Asia-Pacific,Tablet,,,Text,300x250,Summer Sale,,0.594421427,2023,June
2023-06-29,Email Marketing,Email Marketing - 2 - 2023,308.3273343,3504.593418,5818.282532,0.775309836,31.65299802,1.808743983,57.46713783,Europe,Tablet,0.431530693,,Text,300x250,Summer Sale,,0.660187599,2023,June
2023-06-29,Display Ads,Display Ads - 1 - 2023,292.9759395,,,,40.52550209,1.292712832,,Europe,Desktop,,,Video,,Summer Sale,30s,,2023,June
2023-06-29,Organic Search,Organic Search - 3 - 2023,157.3077277,,,,41.37348182,1.868449882,,Latin America,Mobile,,,Text,300x250,Summer Sale,,,2023,June
2023-06-29,Content Marketing,Content Marketing - 4 - 2023,48.06711367,,,,52.34857461,1.889727464,,Asia-Pacific,Mobile,,,Text,300x250,Summer Sale,,,2023,June
2023-06-30,Paid Search,Paid Search - 1 - 2023,550.2560163,3631.563493,6504.935568,0.846083791,51.56125215,1.925645394,121.4545062,Latin America,Mobile,,0.366988875,Text,728x90,Summer Sale,,0.791221764,2023,June
2023-06-30,Paid Social,Paid Social - 2 - 2023,1354.077913,4771.72394,6955.598753,0.940721715,43.56623485,1.043665664,92.68157667,Latin America,Tablet,,,Image,728x90,Summer Sale,,0.457669983,2023,June
2023-06-30,Paid Video,Paid Video - 4 - 2023,361.8250278,3656.846557,3582.106704,0.555768561,51.27425074,1.059748825,70.68442811,North America,Desktop,,,Image,300x250,Summer Sale,,-0.020438334,2023,June
2023-06-30,Affiliate Marketing,Affiliate Marketing - 3 - 2023,721.502693,9764.106969,5762.53738,0.839774495,27.80743597,0.55791934,72.99591445,Europe,Desktop,,,Video,,Summer Sale,30s,-0.409824432,2023,June
2023-06-30,Email Marketing,Email Marketing - 4 - 2023,308.3025381,7638.658108,14361.0648,1.792668541,21.98569709,1.693699683,66.4161441,North America,Desktop,0.391110331,,Text,320x50,Summer Sale,,0.880050736,2023,June
2023-06-30,Display Ads,Display Ads - 4 - 2023,316.9311671,,,,54.90246769,1.520014786,,Asia-Pacific,Desktop,,,Image,320x50,Summer Sale,,,2023,June
2023-06-30,Organic Search,Organic Search - 3 - 2023,1441.719599,,,,23.28826651,1.306604539,,Europe,Mobile,,,Image,728x90,Summer Sale,,,2023,June
2023-06-30,Content Marketing,Content Marketing - 3 - 2023,1153.228298,,,,29.95389298,0.812790013,,Europe,Mobile,,,Text,300x250,Summer Sale,,,2023,June
2023-07-01,Paid Search,Paid Search - 1 - 2023,199.0540417,5174.531109,8824.110013,1.129002045,48.04497806,1.920353299,59.40340889,North America,Mobile,,0.351391248,Image,728x90,Summer Sale,,0.705296543,2023,July
2023-07-01,Paid Social,Paid Social - 4 - 2023,277.6541405,5824.990538,10288.55985,1.293832383,36.41877001,2.043439346,75.72975572,Latin America,Desktop,,,Text,728x90,Summer Sale,,0.766279238,2023,July
2023-07-01,Paid Video,Paid Video - 4 - 2023,610.0068847,5313.499041,8625.913975,1.121455258,54.91682015,1.588920008,111.4842303,Asia-Pacific,Mobile,,,Image,320x50,Summer Sale,,0.623396167,2023,July
2023-07-01,Affiliate Marketing,Affiliate Marketing - 2 - 2023,287.7143735,3201.023542,4534.086556,0.614294339,31.82585692,1.170412607,72.9359081,Europe,Desktop,,,Video,,Summer Sale,30s,0.416448988,2023,July
2023-07-01,Email Marketing,Email Marketing - 3 - 2023,323.9328565,7167.026033,7190.739374,0.917500354,20.49132831,1.154121652,103.6685725,North America,Desktop,0.306046444,,Image,728x90,Summer Sale,,0.003308672,2023,July
2023-07-01,Display Ads,Display Ads - 3 - 2023,1162.976982,,,,31.92598559,0.916487581,,Europe,Tablet,,,Video,,Summer Sale,30s,,2023,July
2023-07-01,Organic Search,Organic Search - 1 - 2023,858.2280527,,,,42.94580814,0.292964403,,Latin America,Desktop,,,Video,,Summer Sale,30s,,2023,July
2023-07-01,Content Marketing,Content Marketing - 1 - 2023,523.8405462,,,,35.22976174,1.737904148,,Asia-Pacific,Desktop,,,Image,300x250,Summer Sale,,,2023,July
2023-07-02,Paid Search,Paid Search - 1 - 2023,376.3049468,10041.78989,5626.3683,0.762870583,41.30773102,0.747556626,98.95878589,Latin America,Mobile,,0.196184126,Video,,Summer Sale,30s,-0.439704638,2023,July
2023-07-02,Paid Social,Paid Social - 1 - 2023,557.9981874,6469.940207,9969.011683,1.34537884,55.08603559,1.422297031,111.7564197,North America,Mobile,,,Image,320x50,Summer Sale,,0.540819755,2023,July
